#{"t_start": 1772342752.702262, "env_id": "highway-v0"}
r,l,t
62.237408,80,5319.010507
54.637443,80,5319.980599
63.032013,80,5320.934469
62.370696,80,5321.88202
34.878434,51,5322.472467
55.70366,80,5323.466927
55.568581,80,5324.400888
57.778799,80,5325.318973
59.70411,80,5326.292509
44.998135,61,5327.003884
33.811376,49,5327.572329
40.570777,55,5328.22033
59.970777,80,5329.217686
58.10411,80,5330.147425
57.704107,80,5331.063186
57.111368,80,5332.02913
58.959777,78,5332.917773
59.70411,80,5333.831848
29.907351,41,5334.308044
12.035697,17,5334.506689
24.917099,33,5334.926751
60.10411,80,5335.864697
32.833266,45,5336.409468
59.970581,80,5337.396047
60.236496,80,5338.377537
61.437246,80,5339.294738
56.237358,80,5340.224198
48.345047,70,5341.083254
61.970777,80,5342.030542
32.301981,44,5342.53865
19.503051,26,5342.844198
57.641107,80,5343.757526
51.544961,74,5344.723635
59.678054,80,5345.678368
59.836301,80,5346.602457
59.82289,80,5347.565173
24.440632,35,5347.980019
58.101907,80,5348.926716
64.759348,80,5349.877015
26.04462,36,5350.333585
61.110073,80,5351.314688
15.394151,19,5351.532315
23.42287,30,5351.888644
49.376432,63,5352.615137
67.144712,80,5353.572191
6.623759,9,5353.678951
59.30411,80,5354.678088
36.207599,46,5355.225938
60.44388,80,5356.169035
42.378486,58,5356.89057
54.50411,70,5357.704305
38.758805,53,5358.34372
57.959534,80,5359.271364
13.704103,18,5359.524864
39.170777,54,5360.140748
31.094791,42,5360.625781
57.025244,80,5361.596121
22.308064,29,5361.930254
26.146277,36,5362.345826
59.411378,80,5363.298006
64.698484,80,5364.257793
43.293901,56,5364.930988
58.504109,80,5365.924914
26.30411,35,5366.328826
56.237428,80,5367.24
67.278475,80,5368.183703
52.290545,70,5369.049449
55.245645,80,5369.991714
37.116252,46,5370.545338
54.492725,80,5371.514299
56.637442,80,5372.474887
40.443327,54,5373.110981
55.837427,80,5374.081022
56.770777,80,5375.079354
54.637443,80,5376.01077
64.178793,80,5376.945736
63.299179,80,5377.91572
56.10411,80,5378.837887
22.577956,33,5379.225557
42.974764,61,5379.956235
58.369829,80,5380.942919
56.237443,80,5381.915027
55.165806,80,5382.861912
56.10411,80,5383.813466
60.740215,80,5384.790368
65.378966,80,5385.706365
29.037443,40,5386.169005
57.70411,80,5387.139421
54.104107,80,5388.094997
53.970777,80,5389.04213
8.058481,10,5389.16124
57.169764,80,5390.132729
54.503915,80,5391.076007
57.923437,80,5391.983118
57.170361,80,5392.946497
53.969829,80,5393.925305
14.540608,16,5394.112115
21.370689,25,5394.405535
54.092199,80,5395.360041
61.34623,80,5396.304023
15.145143,23,5396.573438
17.881457,25,5396.861824
59.678397,80,5397.796811
35.903211,46,5398.335137
54.637443,80,5399.321187
53.969829,80,5400.268355
53.570777,80,5401.220681
63.499329,80,5402.174054
55.492871,78,5403.097131
60.700798,80,5404.01858
63.441822,80,5404.965661
33.832324,36,5405.444808
54.370579,80,5406.408635
21.942945,26,5406.715005
57.30411,80,5407.680811
25.539231,28,5408.005366
57.778966,80,5408.983839
60.104102,80,5409.925874
56.770777,80,5410.874108
65.937408,80,5411.84995
60.168155,80,5412.790938
46.501949,70,5413.612018
61.170741,80,5414.61921
64.463525,80,5415.570054
58.840411,80,5416.501576
53.570777,80,5417.470796
47.370777,61,5418.189315
57.826204,80,5419.130555
54.758523,80,5420.061362
31.937443,40,5420.573758
58.765659,80,5421.495026
61.545108,80,5422.428414
34.570776,41,5422.904778
60.411601,80,5423.880444
23.30411,35,5424.281664
58.770697,80,5425.214072
59.425058,80,5426.152855
58.807507,80,5427.134707
64.71136,80,5428.094709
18.211794,27,5428.408381
11.992077,17,5428.6071
38.870776,51,5429.204909
61.341754,80,5430.198216
40.97682,50,5430.773857
11.562488,13,5430.92744
58.499181,80,5431.863561
61.20405,80,5432.866101
60.307306,80,5433.782425
62.892864,80,5434.709529
46.90411,60,5435.405165
60.178896,80,5436.397393
60.973911,80,5437.326119
60.694865,80,5438.258168
44.976249,59,5438.991816
41.110762,55,5439.63435
61.678055,80,5440.596226
59.701942,80,5441.530786
62.476313,80,5442.50443
59.943289,80,5443.440963
56.892531,80,5444.372261
26.745553,37,5444.838911
59.467481,80,5445.768901
64.637436,80,5446.69716
59.718484,80,5447.629179
58.043408,80,5448.600145
26.437443,33,5448.991889
61.538383,80,5449.91882
61.628103,80,5450.880481
13.609997,19,5451.106485
18.504107,24,5451.397453
54.370696,80,5452.33508
57.006882,80,5453.275334
58.23486,80,5454.229104
60.677972,80,5455.174427
59.678442,80,5456.114849
34.426683,49,5456.680595
55.01181,80,5457.646113
61.570361,80,5458.576532
53.70411,80,5459.544166
59.437443,80,5460.635229
34.037443,45,5461.170049
53.837437,80,5462.116498
20.704093,27,5462.432833
59.437442,80,5463.403775
48.237443,73,5464.247296
65.506929,80,5465.166643
24.50411,37,5465.595229
14.10411,22,5465.848007
54.90411,80,5466.82769
53.437443,80,5467.755526
54.104075,80,5468.729094
62.976806,80,5469.712243
60.90309,80,5470.668312
58.637443,80,5471.598078
56.637443,80,5472.558862
56.103658,80,5473.493991
3.862843,5,5473.555373
57.409681,80,5474.520037
62.498653,80,5475.508098
57.970774,80,5476.445606
57.837443,80,5477.382892
60.635099,80,5478.354197
62.632515,80,5479.301292
3.897707,5,5479.362641
60.701347,80,5480.294724
58.770761,80,5481.239172
56.237443,80,5482.230157
57.570324,80,5483.161846
29.104029,38,5483.612062
35.698419,46,5484.143643
60.50411,80,5485.128924
62.10411,80,5486.04841
62.770774,80,5486.971513
60.492688,80,5487.963163
59.969829,80,5488.910749
60.237443,80,5489.85731
54.637402,80,5490.855799
59.70411,80,5491.772216
66.634851,80,5492.716936
60.636986,80,5493.679776
37.237443,47,5494.2337
57.41173,80,5495.173996
61.437428,80,5496.133922
55.037442,80,5497.115526
4.005613,5,5497.176904
61.703613,80,5498.123855
61.704109,80,5499.073978
51.078531,71,5499.945811
56.232512,80,5500.89724
10.07033,14,5501.062475
60.370777,80,5501.975426
62.6325,80,5502.945348
58.90411,80,5503.882135
60.370777,80,5504.801273
56.104027,80,5505.783141
56.237362,80,5506.713819
50.160402,64,5507.451541
57.512298,80,5508.369994
62.743029,80,5509.345339
37.699182,48,5509.906946
56.312315,80,5510.845198
59.30411,80,5511.807603
54.770777,80,5512.725232
59.837443,80,5513.657011
63.70411,80,5514.617505
55.304107,80,5515.577658
64.501931,80,5516.494662
59.30411,80,5517.427387
2.999886,4,5517.477651
63.170777,80,5518.458567
54.637443,80,5519.398002
58.501704,80,5520.390428
64.622751,80,5521.41532
54.770777,80,5522.400303
63.037443,80,5523.317794
64.342886,80,5524.28022
65.192086,77,5525.18719
64.503915,80,5526.118316
59.570777,80,5527.113685
60.226203,80,5528.056238
61.559534,80,5528.99702
66.365765,80,5529.940701
58.578799,80,5530.921338
40.00411,53,5531.553606
63.1428,80,5532.497062
55.304109,80,5533.482964
67.957342,80,5534.486884
57.14413,80,5535.415043
57.772739,80,5536.381763
57.170777,80,5537.35365
59.837437,80,5538.274553
61.411795,80,5539.205125
61.026197,80,5540.168166
59.437443,80,5541.102331
59.794166,80,5542.050008
64.226117,80,5543.01329
59.170361,80,5543.953013
40.445648,50,5544.552969
57.303928,80,5545.539756
58.745061,80,5546.473751
56.3119,80,5547.431267
61.304109,80,5548.409673
73.961355,80,5549.367937
60.903676,80,5550.304512
58.899179,80,5551.244877
62.635282,80,5552.22513
69.968396,80,5553.160948
61.703694,80,5554.084464
18.368616,28,5554.415327
59.970777,80,5555.405878
60.492093,80,5556.36928
60.974931,80,5557.303276
55.570777,80,5558.247905
58.237443,80,5559.223157
57.778559,80,5560.174492
64.501942,80,5561.145438
58.637443,80,5562.074504
60.904095,80,5563.014632
61.037443,80,5563.982467
22.90411,35,5564.399841
40.437443,51,5565.002321
59.703695,80,5565.92064
37.170777,48,5566.486727
60.843487,80,5567.452748
59.437443,80,5568.375048
63.292829,80,5569.315314
60.365432,80,5570.286289
56.092864,80,5571.216701
61.811775,80,5572.167067
62.504027,80,5573.150089
43.170777,56,5573.810832
60.205927,80,5574.733473
61.037443,80,5575.657794
55.70411,80,5576.717812
57.837443,80,5577.658195
10.965247,13,5577.822005
57.037254,80,5578.758068
61.56543,80,5579.752643
25.437443,38,5580.192164
38.570777,49,5580.768757
55.837427,80,5581.704151
60.429377,80,5582.69171
56.63744,80,5583.632778
60.770777,80,5584.554697
54.370777,80,5585.511463
66.836935,80,5586.454684
55.570777,80,5587.394509
65.208776,80,5588.387421
64.903126,80,5589.316745
56.903695,80,5590.243616
56.625789,80,5591.204144
63.70411,80,5592.133522
64.167232,80,5593.069115
15.970777,22,5593.327795
58.770281,80,5594.32086
57.545143,80,5595.236863
60.311281,80,5596.143269
62.370689,80,5597.105498
63.036417,80,5598.038774
63.170777,80,5598.949952
57.037443,80,5599.86917
58.103162,80,5600.867761
60.370777,80,5601.783007
67.170776,80,5602.712778
59.437443,80,5603.71688
59.70411,80,5604.677428
55.037443,80,5605.64783
38.49287,48,5606.251226
57.641524,80,5607.198792
61.30411,80,5608.123616
25.844418,30,5608.474219
6.926262,9,5608.579928
59.292093,80,5609.550453
67.570765,80,5610.49068
58.033957,80,5611.409997
59.170777,80,5612.36405
54.90411,80,5613.292482
61.17075,80,5614.217817
64.191857,80,5615.18195
59.435283,80,5616.160658
21.170775,30,5616.510447
54.770281,80,5617.434104
22.10411,30,5617.788721
60.502565,80,5618.75297
50.745648,65,5619.506069
33.43744,40,5619.980685
57.5402,80,5620.930018
23.436489,31,5621.291908
18.942902,26,5621.636614
15.43744,23,5621.913763
19.257139,23,5622.187199
56.770742,80,5623.111178
58.092871,80,5624.052361
57.959456,80,5625.037753
61.036489,80,5625.966963
62.041144,80,5626.95102
64.89063,80,5627.943198
61.144946,80,5628.869982
60.876485,80,5629.861392
56.712315,80,5630.81511
64.345143,80,5631.741689
61.037443,80,5632.70221
62.97637,80,5633.687855
60.765848,80,5634.617803
60.837443,77,5635.518756
51.770777,67,5636.312251
24.770775,30,5636.698258
59.837443,80,5637.64974
51.970777,69,5638.467722
65.170777,80,5639.403534
54.770697,80,5640.386732
60.237437,80,5641.327379
39.30411,52,5641.931587
56.370774,80,5642.886264
62.769822,80,5643.809974
60.758555,80,5644.756902
66.478023,80,5645.645736
60.370777,80,5646.648136
57.559355,80,5647.566518
54.10411,80,5648.521029
55.570777,80,5649.497503
64.209576,80,5650.433678
30.50411,46,5650.957484
60.499175,80,5651.913482
17.10411,23,5652.188158
57.170777,80,5653.197055
56.369828,80,5654.22305
57.170559,80,5655.244742
61.037028,80,5656.15609
23.370777,34,5656.558615
61.703162,80,5657.484133
56.770777,80,5658.467791
60.628031,80,5659.447305
60.904109,80,5660.371406
61.62001,80,5661.324637
59.836766,80,5662.296525
63.702485,80,5663.23127
62.370775,80,5664.194295
35.170777,51,5664.803901
65.037443,80,5665.748362
60.237443,80,5666.705924
60.370777,80,5667.686341
61.30411,80,5668.616946
58.637443,80,5669.573543
62.766941,80,5670.562261
64.637443,80,5671.486713
24.70411,33,5671.889968
62.10411,80,5672.818677
62.504072,80,5673.81808
58.898761,80,5674.757966
55.837443,80,5675.702413
59.826201,80,5676.666998
59.30411,80,5677.618299
61.570777,80,5678.544651
60.370777,80,5679.519786
61.699166,80,5680.453394
56.637443,80,5681.392017
38.637443,55,5682.020683
57.570777,80,5683.010899
56.370325,80,5683.951852
59.968601,80,5684.898117
65.068354,80,5685.871571
65.070488,80,5686.821669
58.90411,80,5687.741378
62.845568,80,5688.735314
63.432515,80,5689.657529
55.970317,80,5690.601515
61.837432,80,5691.565199
61.437443,80,5692.492991
61.170777,80,5693.416689
55.837443,80,5694.334041
62.770777,80,5695.313103
57.912315,80,5696.270544
63.70411,80,5697.198854
66.636496,80,5698.221701
60.237261,80,5699.166827
63.54337,80,5700.12825
57.970777,80,5701.099682
66.487932,80,5702.047955
61.570777,80,5702.977405
18.937443,25,5703.26866
59.558401,80,5704.227525
60.50411,80,5705.15896
61.837443,80,5706.106495
57.570346,80,5707.105933
59.170777,80,5708.102377
9.104098,13,5708.253047
33.370777,46,5708.822023
15.437443,23,5709.094409
61.570777,80,5710.08568
44.90411,60,5710.799127
63.009634,80,5711.730633
56.637443,80,5712.645871
64.225221,80,5713.599244
61.170777,80,5714.567899
55.834786,80,5715.496923
64.503615,80,5716.481071
25.70411,36,5716.904848
62.045459,80,5717.831737
62.176558,80,5718.772671
59.437443,80,5719.761197
61.437443,80,5720.718735
64.101948,80,5721.629689
55.568434,80,5722.591489
54.90411,80,5723.520744
66.370594,80,5724.44636
63.436461,80,5725.429063
57.837443,80,5726.388134
59.810776,80,5727.318018
61.4351,80,5728.261776
16.637426,22,5728.522049
60.370777,80,5729.467931
65.145142,80,5730.395119
60.501868,80,5731.39732
54.770776,80,5732.33843
18.90411,29,5732.677788
59.565811,80,5733.60379
60.609047,80,5734.566945
34.30411,45,5735.09267
54.237443,80,5736.026209
63.032318,80,5736.938148
58.10411,80,5737.93102
63.475441,80,5738.895204
59.292005,80,5739.833132
57.432512,80,5740.798362
60.237443,80,5741.726951
61.035283,80,5742.662815
66.103694,80,5743.650887
57.299182,80,5744.624682
59.037443,80,5745.539838
23.30411,30,5745.896939
58.770777,80,5746.846978
57.70411,80,5747.804396
60.759355,80,5748.76319
60.50411,80,5749.726886
59.778566,80,5750.657959
60.103893,80,5751.582487
56.10411,80,5752.571806
61.16843,80,5753.506846
60.370777,80,5754.474816
63.010846,80,5755.431531
57.304103,80,5756.427241
22.570687,27,5756.743226
57.570777,80,5757.656058
60.103928,80,5758.629392
65.568616,80,5759.563291
57.304093,80,5760.5044
57.037443,78,5761.425382
59.704027,80,5762.408021
57.945108,80,5763.334765
63.837028,80,5764.2456
56.898153,80,5765.217088
62.566123,80,5766.185697
38.20411,51,5766.77938
63.642977,80,5767.765369
49.076715,70,5768.651006
61.30411,80,5769.605256
57.835283,80,5770.554824
60.224043,80,5771.521293
62.153265,80,5772.476475
5.351953,7,5772.560336
63.512235,80,5773.494445
2.781668,4,5773.544382
60.90411,80,5774.595719
61.643389,80,5775.541645
11.170693,17,5775.738638
68.839672,80,5776.690436
59.170742,80,5777.66266
60.904095,80,5778.601972
59.037443,80,5779.512412
63.37907,80,5780.49152
62.501949,80,5781.438865
59.27847,80,5782.375643
59.037436,80,5783.381033
65.292698,80,5784.343302
64.845647,80,5785.280489
59.837443,80,5786.246973
61.969827,80,5787.203578
57.301754,80,5788.129297
32.20411,43,5788.64163
61.570361,80,5789.608444
57.436416,80,5790.542619
58.312315,80,5791.483842
62.576786,80,5792.472885
58.370777,80,5793.424652
68.008772,80,5794.377409
66.104075,80,5795.357932
60.237363,80,5796.309813
64.237028,80,5797.270384
16.370773,23,5797.542791
64.211379,80,5798.523719
14.503911,18,5798.731527
26.237443,38,5799.170543
54.443488,80,5800.116437
60.359458,80,5801.059948
64.232332,80,5802.036331
61.837443,80,5802.967483
26.037443,33,5803.358273
61.70316,80,5804.300641
63.559534,80,5805.29901
62.504107,80,5806.241959
61.291641,80,5807.174553
56.50411,80,5808.205664
56.903695,80,5809.140377
61.142976,80,5810.082225
61.037436,80,5811.073298
62.637443,80,5812.033485
60.709702,80,5812.979492
11.036986,14,5813.142906
62.226204,80,5814.090277
57.837405,80,5815.027345
69.10729,80,5815.963064
20.037443,27,5816.274612
65.16543,80,5817.228188
56.892828,80,5818.167181
59.570777,80,5819.113234
59.570777,80,5820.090031
11.104094,15,5820.264992
56.90411,80,5821.195201
60.90411,80,5822.164076
57.837013,80,5823.129568
62.609689,80,5824.082436
59.435283,80,5825.012478
62.503692,80,5825.975484
60.10411,80,5826.885235
63.437443,80,5827.803135
24.770777,32,5828.223291
33.637677,40,5828.723576
26.637443,36,5829.185672
60.90411,80,5830.14449
60.076316,80,5831.092111
59.970593,80,5832.062812
62.897021,80,5832.997004
26.237443,36,5833.418412
61.037443,80,5834.368122
60.370777,80,5835.337003
68.103845,80,5836.28116
63.170777,80,5837.231406
7.703073,11,5837.361161
54.903695,80,5838.335966
59.776405,80,5839.283267
60.90411,80,5840.226876
57.826168,80,5841.193009
60.50411,80,5842.156055
24.837443,33,5842.542773
62.078293,80,5843.478824
55.945128,80,5844.460482
68.770777,80,5845.424488
59.169762,80,5846.364754
58.709703,80,5847.339536
63.569822,80,5848.274453
27.037443,36,5848.696521
59.970774,80,5849.661123
67.278396,80,5850.650399
56.770777,80,5851.595924
60.770777,80,5852.531609
55.426106,80,5853.503412
62.901728,80,5854.432626
61.15876,80,5855.348466
61.243481,80,5856.2895
59.835283,80,5857.261412
27.720543,32,5857.629766
17.237443,23,5857.896595
62.832096,80,5858.829123
64.492783,80,5859.846909
60.90411,80,5860.766455
60.370777,80,5861.709841
59.968458,80,5862.69651
56.90411,80,5863.631206
59.037408,80,5864.565475
39.713657,57,5865.250817
64.345137,80,5866.219589
38.175349,54,5866.862421
60.370777,80,5867.807429
61.037443,80,5868.791793
55.970777,80,5869.728181
35.812315,45,5870.264762
58.90411,80,5871.199499
60.10411,80,5872.20596
56.768616,80,5873.144421
60.90411,80,5874.08545
67.168616,80,5875.052783
66.370594,80,5875.993795
60.630354,80,5876.918356
61.970777,80,5877.903027
57.837443,80,5878.826446
58.237028,80,5879.753856
64.504106,80,5880.673776
57.698767,80,5881.619176
60.770594,80,5882.53914
60.103694,80,5883.480043
64.50411,80,5884.445751
68.237011,80,5885.37342
57.30411,78,5886.294204
65.037246,80,5887.259357
48.970777,59,5888.037373
58.211356,80,5889.007954
58.211809,80,5889.990495
