#{"t_start": 1772229770.224811, "env_id": "highway-fast-v0"}
r,l,t
28.310591,30,1891.688775
18.663631,21,1891.953939
14.144867,16,1892.15529
6.279307,7,1892.250203
27.084366,30,1892.630089
27.649777,30,1893.013119
28.908835,30,1893.393477
28.376427,30,1893.775159
28.908859,30,1894.162108
28.609173,30,1894.545056
26.350774,30,1894.923834
27.763002,30,1895.306324
26.045361,30,1895.687329
16.285794,20,1895.944184
26.280236,30,1896.322304
27.384527,30,1896.698983
28.960267,30,1897.079308
25.311763,29,1897.443568
28.94171,30,1897.820753
26.417698,30,1898.210257
2.017909,3,1898.250163
20.762587,22,1898.525866
29.377731,30,1898.899185
22.717187,28,1899.261839
26.398306,30,1899.64697
12.711696,14,1899.82475
28.475839,30,1900.204251
9.029736,10,1900.333715
28.775082,30,1900.712933
28.108701,30,1901.089493
17.729015,21,1901.359785
28.72831,30,1901.740442
24.79994,30,1902.121768
17.894836,20,1902.376133
24.694863,30,1902.759168
29.2425,30,1903.141766
29.541724,30,1903.517702
28.94079,30,1903.899119
28.317069,30,1904.284033
28.875109,30,1904.685693
24.310122,30,1905.071469
27.599158,30,1905.449565
29.142503,30,1905.828872
11.819225,14,1906.013034
29.074893,30,1906.392312
24.546173,30,1906.7769
28.675866,30,1907.157537
27.261949,30,1907.543893
23.927039,26,1907.876373
29.342505,30,1908.254688
25.717104,30,1908.63134
20.928832,23,1908.925656
23.818182,28,1909.290173
28.708438,30,1909.676248
28.742821,30,1910.059349
29.309817,30,1910.443092
29.040564,30,1910.821837
29.309335,30,1911.201366
28.317024,30,1911.581659
5.845487,7,1911.675061
29.108849,30,1912.059107
7.462603,9,1912.17496
29.54361,30,1912.561847
29.376323,30,1912.943649
24.819014,30,1913.326907
26.583368,30,1913.705992
28.144761,30,1914.082543
28.713282,30,1914.474034
15.230432,17,1914.692668
27.443946,30,1915.072651
23.151988,30,1915.456532
29.510265,30,1915.836705
26.085943,30,1916.21811
14.211073,16,1916.420406
26.017247,30,1916.797055
27.976483,30,1917.180432
28.808578,30,1917.560803
1.213001,2,1917.58924
18.228836,21,1917.857753
4.012646,5,1917.925777
24.010912,26,1918.25279
22.51855,28,1918.608041
28.81059,30,1918.987012
27.76212,30,1919.379954
21.060241,23,1919.67303
29.442669,30,1920.054085
26.212175,30,1920.437968
8.852201,11,1920.582214
6.286881,9,1920.69992
28.44031,30,1921.081957
28.77678,30,1921.457063
15.88305,18,1921.690294
28.641554,30,1922.070859
13.195921,15,1922.263838
28.975975,30,1922.646258
29.041596,30,1923.029542
28.875375,30,1923.408731
28.398855,30,1923.791837
18.428307,20,1924.046361
21.776336,24,1924.359192
6.979307,8,1924.466735
15.311087,17,1924.687573
20.151159,23,1924.985243
29.544086,30,1925.36987
25.716403,30,1925.753212
27.676538,30,1926.132829
29.509807,30,1926.514481
12.130031,14,1926.698639
27.974288,30,1927.081378
4.845512,6,1927.159742
28.908222,30,1927.537481
28.309537,30,1927.919272
28.375507,30,1928.299901
25.486848,30,1928.683569
29.242182,30,1929.063702
6.386029,8,1929.171411
29.275974,30,1929.561909
27.775684,30,1929.945508
25.92925,28,1930.298084
5.945499,7,1930.392682
25.716884,30,1930.777623
27.075583,30,1931.209436
28.974573,30,1931.591139
7.617866,9,1931.770027
28.841277,30,1932.16987
3.013158,4,1932.222599
28.975015,30,1932.608349
27.462077,30,1932.998544
26.450712,30,1933.377152
25.877073,28,1933.729242
2.013463,3,1933.769653
26.852138,30,1934.151036
6.61249,8,1934.253536
29.109145,30,1934.641689
28.941732,30,1935.078021
17.785889,21,1935.351356
28.442086,30,1935.730949
27.809232,30,1936.108396
27.74946,30,1936.485964
27.150337,30,1936.868368
25.443923,27,1937.206604
28.409359,30,1937.589894
28.9417,30,1937.970237
23.885953,30,1938.352902
28.949352,30,1938.735757
28.675643,30,1939.115834
29.242182,30,1939.500915
7.696378,9,1939.621255
16.816098,19,1939.865925
25.119277,30,1940.252924
28.930431,30,1940.637436
10.678212,12,1940.794116
8.878372,10,1940.924596
29.07613,30,1941.306367
25.11975,30,1941.693589
28.00963,30,1942.075822
25.817041,30,1942.453876
28.879144,30,1942.827798
26.699976,30,1943.204649
26.46724,30,1943.585797
2.845573,4,1943.640017
25.511113,30,1944.021164
21.277021,26,1944.348268
28.442032,30,1944.739613
27.4102,30,1945.122829
28.707434,30,1945.506115
25.284636,30,1945.888193
28.941572,30,1946.274558
28.378556,30,1946.65832
25.119278,30,1947.064604
27.642365,30,1947.446163
22.985552,30,1947.836598
3.746452,5,1947.902249
23.100776,26,1948.229159
15.18512,18,1948.460537
16.144563,18,1948.712371
21.51327,25,1949.030642
1.881819,3,1949.071471
17.944227,20,1949.326508
28.810118,30,1949.713865
25.244488,30,1950.099871
29.007765,30,1950.477859
28.947071,30,1950.860799
26.642049,30,1951.24325
28.340985,30,1951.623369
28.708688,30,1952.003739
27.749788,30,1952.38153
13.751295,16,1952.593937
28.808251,30,1952.974857
29.107418,30,1953.35244
29.107268,30,1953.73268
25.384523,30,1954.11586
27.674578,30,1954.498865
19.21722,23,1954.796349
29.241747,30,1955.178978
28.639639,30,1955.561745
27.449605,30,1955.940757
29.23047,30,1956.320743
7.663045,9,1956.43664
13.995013,16,1956.642076
29.176771,30,1957.021524
1.197688,2,1957.050695
29.409793,30,1957.429156
27.415352,30,1957.814894
6.778198,8,1957.917933
26.450584,30,1958.300272
22.678357,30,1958.682266
19.749773,21,1958.950102
6.979317,8,1959.053512
25.386268,30,1959.435476
8.845044,10,1959.568691
28.926408,30,1959.953057
28.808844,30,1960.336625
26.850123,30,1960.715527
26.942089,30,1961.098736
2.013001,3,1961.141984
2.66405,4,1961.196374
27.150708,30,1961.576443
2.878906,4,1961.630269
20.765627,22,1961.915041
19.743461,22,1962.192746
20.680227,22,1962.472162
18.45082,22,1962.754553
5.912165,7,1962.848775
21.116007,24,1963.155923
29.576484,30,1963.534998
28.742669,30,1963.919503
28.809177,30,1964.302562
24.04892,28,1964.660759
13.885779,17,1964.879192
18.677434,20,1965.164667
28.376116,30,1965.552267
28.32842,30,1965.935651
11.513519,13,1966.104352
26.379805,30,1966.485545
28.409344,30,1966.86727
29.030292,30,1967.24418
28.875988,30,1967.626052
8.686059,11,1967.770307
28.541462,30,1968.152247
26.18332,30,1968.528848
18.696491,21,1968.792882
2.36636,4,1968.845087
19.47681,21,1969.112452
29.110265,30,1969.490195
15.54361,17,1969.711341
19.945973,21,1969.97866
29.343202,30,1970.363158
17.927019,20,1970.616771
23.965503,30,1970.997282
28.008717,30,1971.401075
27.350204,30,1971.793691
29.443613,30,1972.177362
28.240493,30,1972.562393
29.476946,30,1972.945333
27.650686,30,1973.323868
26.077072,30,1973.706418
28.409807,30,1974.085373
24.951676,30,1974.472895
28.142026,30,1974.867015
29.677418,30,1975.257862
29.341679,30,1975.642004
25.510172,30,1976.023763
8.401332,10,1976.154878
12.55261,16,1976.364771
24.577266,27,1976.70745
28.743613,30,1977.088178
8.695784,10,1977.220151
7.386029,9,1977.338088
18.327835,20,1977.600707
28.875349,30,1977.993436
29.14547,30,1978.37198
26.585147,30,1978.749366
14.898397,17,1978.966224
6.145975,7,1979.05718
28.809816,30,1979.437412
28.19589,30,1979.823369
28.494905,30,1980.211473
28.462534,30,1980.606295
1.946334,3,1980.64926
27.016561,30,1981.041633
13.367526,15,1981.231862
28.841603,30,1981.609702
29.243943,30,1981.993573
29.677428,30,1982.377281
4.412856,6,1982.455562
28.761257,30,1982.840848
12.583636,14,1983.022563
14.552605,18,1983.25521
18.148174,20,1983.507564
18.620221,25,1983.831348
28.708698,30,1984.21648
28.152149,30,1984.597158
28.908374,30,1984.997651
16.875692,19,1985.242322
28.441094,30,1985.621715
15.5774,17,1985.8389
24.997408,30,1986.222573
26.345528,30,1986.601871
27.46526,30,1986.985003
25.844596,30,1987.363828
28.741411,30,1987.747147
28.908212,30,1988.128035
10.643656,12,1988.284105
26.81803,30,1988.666066
27.907141,30,1989.047932
27.878065,30,1989.428149
6.119317,7,1989.523006
29.343179,30,1989.909944
29.04298,30,1990.291424
8.719289,11,1990.433306
28.278353,30,1990.816898
28.909307,30,1991.193779
24.861973,30,1991.579772
2.013001,3,1991.620381
10.778348,12,1991.773756
1.213001,2,1991.802962
28.361185,30,1992.176899
10.046445,11,1992.318874
25.679807,30,1992.705066
26.647843,30,1993.086819
8.717694,10,1993.216545
26.216961,30,1993.595145
29.008372,30,1993.977323
26.110014,30,1994.357074
25.934122,30,1994.740621
13.933205,16,1994.951235
3.945989,5,1995.018514
21.382204,24,1995.330385
4.817455,6,1995.412209
26.101425,30,1995.794616
26.461769,30,1996.181265
3.879323,5,1996.247242
25.263507,30,1996.627619
28.376031,30,1997.008025
28.082574,30,1997.390647
23.849636,28,1997.747996
29.027365,30,1998.127314
1.913001,3,1998.169888
28.875998,30,1998.555984
27.331111,30,1998.931272
28.541238,30,1999.306855
17.352124,22,1999.589872
28.074519,30,1999.975734
29.476488,30,2000.360295
8.678387,10,2000.49034
29.009211,30,2000.870344
27.284369,30,2001.257477
26.39739,30,2001.642305
12.912154,14,2001.821317
29.142221,30,2002.198989
28.642669,30,2002.583712
20.702663,27,2002.928439
26.542469,30,2003.30877
8.678212,10,2003.435948
29.041547,30,2003.823139
8.91882,10,2003.952898
28.041963,30,2004.333584
1.213001,2,2004.362577
26.113254,30,2004.746985
18.995859,21,2005.021036
27.515997,30,2005.398757
25.314059,29,2005.769515
28.116462,30,2006.149811
5.845975,7,2006.241946
24.55261,30,2006.616772
27.076279,30,2007.034431
29.141289,30,2007.41703
24.984403,30,2007.79824
20.651457,25,2008.116824
13.211088,15,2008.306856
27.015451,30,2008.689371
29.045935,30,2009.069113
29.374581,30,2009.45232
28.809347,30,2009.828349
27.909498,30,2010.224355
19.016855,21,2010.495474
1.913463,3,2010.536529
23.818019,30,2010.931536
3.16309,4,2010.999443
1.118234,2,2011.029997
2.013001,3,2011.071459
17.261629,19,2011.316296
17.648581,20,2011.576339
12.67739,14,2011.753207
29.048166,30,2012.129735
29.442656,30,2012.514662
13.544602,15,2012.709387
2.013001,3,2012.750295
6.563532,8,2012.854016
11.516073,13,2013.030473
25.383562,29,2013.416438
28.875546,30,2013.80172
5.778363,7,2013.893087
29.44171,30,2014.276689
29.409201,30,2014.661093
21.916719,25,2014.982459
27.576937,30,2015.373627
14.530198,16,2015.580916
28.975988,30,2015.961069
29.108726,30,2016.33724
16.67882,18,2016.567448
28.810737,30,2016.943378
29.37646,30,2017.323084
10.414804,13,2017.489975
29.209335,30,2017.874566
20.18229,22,2018.152445
27.077418,29,2018.526536
28.277432,30,2018.908494
7.286019,9,2019.025986
29.308874,30,2019.410625
29.343481,30,2019.795464
29.241277,30,2020.181399
29.376474,30,2020.584827
29.374153,30,2020.966596
29.176499,30,2021.347124
4.65008,6,2021.427622
12.745016,14,2021.608594
10.844227,12,2021.762061
28.874138,30,2022.145554
28.576182,30,2022.525347
2.013001,3,2022.568161
13.134716,16,2022.772032
29.175072,30,2023.154146
28.742046,30,2023.536294
29.509307,30,2023.913521
12.047813,13,2024.078575
7.683874,9,2024.198162
27.282857,30,2024.578522
29.208415,30,2024.963833
27.116277,30,2025.351183
29.076316,30,2025.733158
26.644099,28,2026.084422
29.109794,30,2026.464838
26.230879,30,2026.848368
28.97503,30,2027.227634
15.861333,18,2027.455437
28.406839,30,2027.840264
29.377257,30,2028.233837
12.543921,14,2028.42051
26.151004,30,2028.821916
24.298897,27,2029.197926
20.950729,24,2029.563023
29.174581,30,2029.955273
29.375044,30,2030.340547
25.084343,30,2030.725663
2.017909,3,2030.765955
20.308391,22,2031.049151
26.248396,30,2031.423983
28.676475,30,2031.802516
26.351626,30,2032.179578
10.469324,13,2032.345988
29.17677,30,2032.729044
28.993249,30,2033.107344
28.741385,30,2033.490238
8.712169,10,2033.623775
28.775501,30,2034.006655
17.313466,20,2034.263475
3.97978,5,2034.328937
4.745974,6,2034.410494
27.010752,28,2034.763149
1.051567,2,2034.793079
28.910279,30,2035.181055
29.77789,30,2035.566727
24.577442,26,2035.898282
24.751343,30,2036.282273
28.177268,30,2036.661722
23.809823,26,2037.006074
27.574288,30,2037.383906
20.451652,25,2037.709896
28.074774,30,2038.092069
27.342556,30,2038.477983
29.308388,30,2038.855115
25.152307,30,2039.238219
7.845487,9,2039.356435
28.96021,30,2039.743786
27.482466,30,2040.124269
24.800633,30,2040.509568
2.846029,4,2040.563853
24.583593,29,2040.937359
1.846796,3,2040.97933
20.676016,22,2041.25392
28.175051,30,2041.631788
27.573884,30,2042.015106
28.40077,30,2042.397546
10.429726,12,2042.553664
6.612014,8,2042.65814
27.775999,30,2043.044864
27.283526,30,2043.427958
8.01264,9,2043.54796
14.319914,19,2043.79654
28.67566,30,2044.182874
28.507755,30,2044.565038
28.942206,30,2044.944322
13.597568,15,2045.134792
2.013001,3,2045.179423
28.211996,30,2045.568687
29.074452,30,2045.952581
24.418379,30,2046.336046
1.913001,3,2046.377895
13.677872,15,2046.57079
6.729712,8,2046.674839
28.942022,30,2047.053592
28.742664,30,2047.436249
16.282498,18,2047.666596
24.020221,30,2048.040441
27.283579,30,2048.422846
28.579002,30,2048.806629
28.274626,30,2049.187639
28.84267,30,2049.568684
14.478348,16,2049.771707
26.53213,30,2050.15506
26.311223,30,2050.545441
7.777886,9,2050.662751
26.729524,29,2051.032119
26.749326,30,2051.41685
5.911726,7,2051.507251
28.408963,30,2051.884391
19.3106,21,2052.14757
24.618805,30,2052.538355
28.873652,30,2052.92427
23.851799,30,2053.309301
19.062587,21,2053.575566
19.776794,22,2053.855259
29.013431,30,2054.231521
8.695931,10,2054.359073
28.40822,30,2054.737065
29.006456,30,2055.11758
4.013118,5,2055.183743
29.275487,30,2055.566724
28.646758,30,2055.946887
25.83505,30,2056.326871
8.463069,10,2056.455
17.57647,19,2056.697812
18.578835,20,2056.952137
10.551624,13,2057.121026
27.252139,30,2057.499486
9.52924,11,2057.642478
26.511128,30,2058.021984
6.365373,8,2058.129429
19.476448,21,2058.403273
28.839699,30,2058.786177
25.709489,28,2059.14166
26.21048,30,2059.548608
29.110121,30,2059.948548
27.64361,30,2060.345277
27.749754,30,2060.787454
16.501209,19,2061.043946
7.88458,9,2061.163997
3.812696,5,2061.231813
16.047514,18,2061.463497
29.108723,30,2061.851466
29.208859,30,2062.245831
28.308986,30,2062.626017
29.275053,30,2063.012284
28.37524,30,2063.388895
29.475983,30,2063.827059
11.885029,13,2063.994955
28.71012,30,2064.376109
29.527838,30,2064.831352
26.917067,30,2065.221576
27.547725,30,2065.602538
17.88532,22,2065.886203
28.675687,30,2066.275728
17.676474,19,2066.517897
29.57554,30,2066.92457
21.643599,23,2067.215719
19.676816,23,2067.540256
27.795028,30,2067.996574
15.277404,17,2068.311633
28.909822,30,2068.798498
4.078228,5,2068.874744
2.05113,3,2068.919463
29.176367,30,2069.311934
28.01787,30,2069.698133
27.542708,29,2070.067044
3.711712,5,2070.1321
9.396243,11,2070.273178
27.242919,30,2070.653016
28.342342,30,2071.037234
29.242502,30,2071.42271
29.109194,30,2071.802889
10.046445,11,2071.943497
28.908843,30,2072.322705
29.00935,30,2072.705166
12.845015,14,2072.885006
27.617846,30,2073.268421
29.10917,30,2073.651334
5.945974,7,2073.741865
27.382635,30,2074.12271
29.175516,30,2074.504516
29.576002,30,2074.889912
16.651645,19,2075.135345
27.877289,30,2075.515046
29.109188,30,2075.89754
7.01264,8,2076.003402
27.883399,30,2076.384545
3.68388,5,2076.450238
28.708733,30,2076.831723
16.511081,18,2077.063049
27.551193,30,2077.444221
12.833259,15,2077.641147
27.176324,30,2078.023361
29.443126,30,2078.404453
26.643784,30,2078.785345
26.766976,30,2079.163349
14.578363,16,2079.365733
28.509216,30,2079.751
14.466558,16,2079.954459
7.777779,9,2080.070656
27.282239,30,2080.451834
26.943594,30,2080.834308
4.833089,6,2080.913725
29.275015,30,2081.293346
28.872958,30,2081.674796
29.207796,30,2082.053723
27.307866,30,2082.429582
29.20843,30,2082.809479
26.194015,28,2083.162506
27.450272,30,2083.546678
28.309827,30,2083.920189
26.615357,30,2084.299689
12.778362,14,2084.478906
27.642512,30,2084.862187
3.879323,5,2084.92809
27.078699,30,2085.310216
28.908705,30,2085.691898
6.696866,8,2085.798761
22.351859,30,2086.184208
29.206514,30,2086.561298
26.795626,30,2086.939799
24.91171,26,2087.272476
29.34267,30,2087.653298
29.530475,30,2088.035801
6.979307,8,2088.141935
28.697107,30,2088.52736
29.377269,30,2088.909005
29.308519,30,2089.288779
25.594704,30,2089.665364
28.676322,30,2090.046866
17.752472,22,2090.330148
29.00827,30,2090.706088
28.510738,30,2091.087032
28.71028,30,2091.473534
25.551145,30,2091.851492
29.509836,30,2092.230155
11.286531,13,2092.397175
18.609333,20,2092.655383
26.117871,30,2093.035482
8.118328,9,2093.149949
26.442192,28,2093.501302
29.4779,30,2093.878864
28.153158,30,2094.255735
25.518318,30,2094.639133
29.510289,30,2095.019274
29.343112,30,2095.399968
29.343141,30,2095.781355
12.486363,15,2095.97671
27.73036,30,2096.357035
1.980129,3,2096.400092
29.14298,30,2096.778733
25.618966,30,2097.153962
4.930671,6,2097.23249
29.075095,30,2097.61683
28.642495,30,2097.996666
29.409331,30,2098.384709
29.05974,30,2098.765524
28.083044,30,2099.150961
6.313112,7,2099.242504
29.074785,30,2099.626065
23.125375,25,2099.943592
5.613112,7,2100.038031
28.94187,30,2100.418519
29.241716,30,2100.804371
13.616497,15,2100.99602
28.443437,30,2101.382174
27.584041,30,2101.765765
29.142222,30,2102.144566
29.542206,30,2102.522305
27.143457,30,2102.91386
25.917223,30,2103.294198
24.550355,30,2103.675283
1.731021,3,2103.716466
4.052696,6,2103.798541
25.451218,30,2104.176876
18.209641,20,2104.427921
26.415996,30,2104.811692
28.961653,30,2105.197402
27.00858,30,2105.577982
25.733496,30,2105.956736
26.97775,30,2106.334128
28.709059,30,2106.719332
